id,price,log_price,name_sentiment,description_sentiment
1081489929541093988,213.0,5.3612921657094255,0.0,0.9877
1081494161435310038,149.0,5.003946305945459,0.0,0.0
1081531289637045950,332.0,5.805134968916488,0.0,0.8126
1081853880876605850,150.0,5.0106352940962555,0.0,-0.0516
1081912310133512475,217.0,5.37989735354046,0.0,0.959
1081918385480240945,156.0,5.049856007249537,0.0,0.9665
1081963498060989310,229.0,5.43372200355424,0.0,0.9413
1082012091871718343,178.0,5.181783550292085,0.0,0.9887
1082055965137959906,239.0,5.476463551931511,0.5106,0.8176
1082214463339269152,,,0.2732,0.5789
1082239212888915259,197.0,5.2832037287379885,0.0,0.8883
1082661221675620953,203.0,5.313205979041787,0.0,0.8519
1082749113327688280,371.0,5.916202062607435,0.0,0.9517
1082883338572154457,107.0,4.672828834461906,0.0,0.9259
1083532444898441805,185.0,5.220355825078324,0.0,0.9628
1083582514071370926,202.0,5.308267697401205,0.0,0.9812
1083610544930622744,138.0,4.927253685157205,0.0,0.8439
1084442712772143549,68.0,4.219507705176107,0.0,0.9377
1084474219038911729,,,0.0,0.6808
1084494311295117933,205.0,5.3230099791384085,0.0,0.8718
1084503347368564125,,,0.0,0.8391
1084514312808557264,,,0.0,0.4939
1084525507360594967,99.0,4.59511985013459,0.0,0.7269
1084804352840689777,829.0,6.720220155135295,0.4767,0.9612
1085019323604979705,572.0,6.349138991379798,0.0,0.7579
1085112453863609954,,,0.0,0.9744
1085592200556821185,80.0,4.382026634673881,0.0,0.0
1085857502052066341,130.0,4.867534450455582,0.6239,0.9606
1085900810362873321,785.0,6.665683717782408,0.0,0.9638
1086377843143105620,135.0,4.90527477843843,0.0,0.9183
1086462517326143794,312.0,5.7430031878094825,0.0,0.936
1086525297198977327,,,0.0,0.9793
1086579371943686025,89.0,4.48863636973214,0.34,0.34
1086579813517191692,97.0,4.574710978503383,0.0,0.0
1086639071753663521,160.0,5.075173815233827,0.5106,0.92
1087087059673025318,256.0,5.545177444479562,0.6249,0.9774
1087276757323687867,60.0,4.0943445622221,0.0,0.5719
1087303929430827386,148.0,4.997212273764115,0.5093,0.8655
1087423742361625146,,,0.0,0.7712
1087717738207795598,114.0,4.736198448394496,0.0,0.9682
1087740445062907851,,,0.0,0.91
1087748379441439515,66.0,4.189654742026425,0.0,0.9864
1088369639080095338,20.0,2.995732273553991,0.0,0.7845
1088432715086956983,110.0,4.700480365792417,0.0,0.7003
1088455813195561857,129.0,4.859812404361672,0.0,0.7003
1088607732533776664,,,0.0,0.8213
1088676703101453294,107.0,4.672828834461906,0.0,0.6808
1088689798044659775,,,0.0,0.98
1088815528251126157,352.0,5.863631175598097,0.0,0.9656
1089194188330401781,425.0,6.052089168924417,0.1779,0.8553
1089234024389964091,175.0,5.1647859739235145,0.0,0.9423
1089234300067382096,150.0,5.0106352940962555,0.6239,0.8807
1089299883884815647,326.0,5.786897381366708,0.0,0.7418
1089307861689917712,106.0,4.663439094112067,0.5562,0.9874
1089904072365769050,90.0,4.499809670330265,0.0,0.9835
1089943713048546348,160.0,5.075173815233827,0.0,-0.5719
1089969094193551193,203.0,5.313205979041787,0.4926,0.9531
1089969386714697597,250.0,5.521460917862246,0.0,-0.5719
1090212587231745989,143.0,4.962844630259907,0.0,0.9118
1090551910704609522,,,0.5562,0.9523
1090731568839875147,106.0,4.663439094112067,0.0,0.6124
1090743444552932144,109.0,4.6913478822291435,0.0,0.6124
1090812966205310147,57.0,4.04305126783455,0.0,0.9022
1090813758458367226,929.0,6.834108738813838,0.0516,0.9723
1091386837607093281,247.0,5.5093883366279774,0.4767,0.6808
1091404669499389707,166.0,5.111987788356544,0.0,0.8977
1091472606401207080,48.0,3.871201010907891,0.0,0.9735
1091494416145003027,48.0,3.871201010907891,0.0,0.4767
1091568635109463374,106.0,4.663439094112067,0.0,0.0
1091680553232162097,228.0,5.429345628954441,0.0,0.7684
1092011507678324283,165.0,5.10594547390058,0.0,0.91
1092083082574771761,103.0,4.634728988229636,0.0,0.0
1092088026319358451,362.0,5.8916442118257715,0.0,0.9258
1092112176248997723,143.0,4.962844630259907,0.0,0.9577
1092376567475631998,87.0,4.465908118654584,0.0,0.9793
1092378621230386913,460.0,6.131226489483141,0.0,0.8824
1092424082387961906,,,0.0,0.8011
1093069561356615822,210.0,5.3471075307174685,0.0,0.9298
1093108830120633977,151.0,5.017279836814924,0.7783,0.9589
1093172024420267599,194.0,5.267858159063328,0.5106,0.7941
1093711908519383350,85.0,4.442651256490317,0.0,0.7964
1093789876743406761,134.0,4.897839799950911,0.0,0.8974
1093804488388910566,278.0,5.627621113690637,0.0,0.8687
1094350120008725219,210.0,5.3471075307174685,0.4215,0.8779
1094558929118444143,36.0,3.58351893845611,0.5994,0.7964
1094562585450620458,25.0,3.2188758248682006,0.0,0.8176
1094562724861714734,38.0,3.6375861597263857,0.5994,0.7964
1095066906092518533,130.0,4.867534450455582,0.0,0.9623
1095257266390807279,100.0,4.605170185988092,0.0,0.9508
1095764115997385140,175.0,5.1647859739235145,0.0,0.4003
1095888424196303107,120.0,4.787491742782046,0.0,0.9402
1095974946669414985,86.0,4.454347296253507,0.34,0.34
1096023037571301845,97.0,4.574710978503383,0.0,0.4939
1096048613582631961,90.0,4.499809670330265,0.7269,0.9467
1096339203657881376,199.0,5.293304824724492,0.0,0.9719
1096467815163500886,158.0,5.062595033026967,0.4019,0.7776
1096535740043120999,168.0,5.123963979403259,0.0,0.4767
1096563407205239266,379.0,5.937536205082426,0.0,0.9349
1096603855684636830,261.0,5.564520407322694,0.0,0.743
1096640313601638399,,,0.0,0.9524
1096700540790483787,207.0,5.332718793265369,0.5994,0.7263
1097073956763358759,108.0,4.68213122712422,0.0516,0.9633
1097284118726726751,391.0,5.968707559985366,0.0,0.6597
1097303214090930894,64.0,4.1588830833596715,0.0,0.4767
1097319876571879374,100.0,4.605170185988092,0.0,0.967
1097390668437962545,103.0,4.634728988229636,0.0,0.9686
1097429116658038454,37.0,3.6109179126442243,0.34,0.6908
1097500692468463539,199.0,5.293304824724492,0.0,0.93
1097552189231722727,104.0,4.6443908991413725,0.4389,0.8398
1097861969716406945,175.0,5.1647859739235145,0.0,0.8519
1098007847685677370,128.0,4.852030263919617,0.0,0.8213
1098463951740061720,127.0,4.844187086458591,0.0,0.8126
1098475267894553021,187.0,5.231108616854587,0.5719,0.8126
1098600003579474846,108.0,4.68213122712422,0.0,0.9081
1098639930756098795,256.0,5.545177444479562,0.0,0.8011
1098875187085028609,257.0,5.54907608489522,0.0,0.9571
1099296978051530968,480.0,6.173786103901937,0.0,0.5789
1099415501071643570,370.0,5.91350300563827,0.0,0.9774
1099514504850129548,275.0,5.616771097666572,0.0,0.34
1099539435679220023,329.0,5.796057750765372,0.0,0.9378
1099574092101600673,125.0,4.8283137373023015,0.0,0.0
1099657924886469408,157.0,5.056245805348308,0.0,0.7345
1100008641288635180,57.0,4.04305126783455,0.5859,0.7717
1100030731696074933,35.0,3.5553480614894135,0.0,0.6908
1100037261691033093,,,0.0,0.9781
1100071437763265421,59.0,4.07753744390572,0.4019,0.9151
1100278113626265935,74.0,4.30406509320417,0.6696,0.855
1100327377368242129,80.0,4.382026634673881,0.0,0.6124
1100359701544645793,174.0,5.159055299214529,0.7351,0.9903
1100374747213247670,106.0,4.663439094112067,0.0,0.0
1100426425967394359,496.0,6.206575926724928,0.0,0.9432
