listing_id,sentiment_score
6453318,0.89
6459022,0.8
6459264,0.43
6460732,0.72
6461235,0.49
6462183,0.79
6462925,0.75
6465000,0.88
6466499,0.98
6467138,0.99
6475461,0.79
6475837,0.8
6478453,0.86
6478742,0.71
6479214,0.85
6480476,0.96
6485711,0.71
6489917,0.88
6490981,0.63
6492767,0.89
6493061,0.95
6493792,0.62
6493890,0.94
6494884,0.82
6500659,0.9
6504088,0.85
6512008,0.83
6512045,0.77
6528805,0.99
6543469,0.91
6545059,0.65
6558609,0.61
6559850,0.81
6570486,0.8
6570775,0.79
6571733,0.85
6571913,0.86
6573213,0.77
6577123,0.93
6578076,0.78
6586860,0.81
6589324,0.83
6589387,0.87
6590617,0.49
6600452,0.81
6603099,0.8
6603272,0.81
6611269,0.71
6611969,0.83
6612499,0.7
6622297,0.92
6624051,0.5
6625373,0.83
6628029,0.87
6628792,0.86
6634469,0.63
6634486,0.47
6636581,0.91
6640026,0.74
6641916,0.84
6643391,0.82
6644522,0.65
6645164,0.83
6645469,0.9
6646020,0.48
6653072,0.79
6654427,0.83
6657701,0.72
6660457,0.79
6660859,0.6
6661292,0.71
6672329,0.91
6674171,0.64
6674562,0.86
6674721,0.9
6677948,0.94
6678540,0.9
6690425,0.9
6698902,0.83
6701632,0.93
6702138,0.81
6703398,0.85
6710966,0.92
6714214,0.89
6716459,0.89
6719639,0.63
6722097,0.73
6722629,0.78
6723815,0.65
6724677,0.96
6725638,0.81
6728860,0.83
6732046,0.82
6732143,0.84
6739895,0.95
6746491,0.54
6747261,0.76
6747832,0.84
6748289,0.84
6748747,0.84
6750576,0.77
6761229,0.87
6762014,0.96
6763246,0.79
6766263,0.7
6778421,0.96
6789842,0.77
6792640,0.69
6795492,0.89
6795787,0.72
6805517,0.55
6808688,0.81
6810958,0.98
6812180,0.83
6812332,0.67
6812686,0.91
6812722,0.8
6813314,0.76
6828967,0.77
6830631,0.83
6830898,0.89
6831764,0.81
6831843,0.82
6831953,0.76
6832028,0.69
6832888,0.96
6834011,0.88
6835863,0.93
6838049,0.81
6844443,0.85
6847213,0.33
6848133,0.89
6849452,0.85
6850453,0.82
6851541,0.78
6852132,0.99
6852975,0.74
6852996,0.47
6853434,0.78
6853604,0.87
6854409,0.81
6863551,0.94
6863617,0.82
6863708,0.85
6864866,0.59
6866740,0.89
6867548,0.82
6868063,0.93
6868389,0.86
6868764,0.91
6871805,0.82
6877196,0.78
6878963,0.62
6885500,0.82
6885585,0.85
6885616,0.99
6885700,0.73
6885755,0.92
6887449,0.84
6889708,0.52
6895797,0.49
6896066,0.85
6896591,0.75
6897283,0.71
6897540,0.33
6897654,0.71
6900207,0.86
6900656,0.86
6901263,0.97
6901381,0.82
6901394,0.45
6902115,0.75
6908708,0.84
6909562,0.82
6918683,0.89
6919553,0.79
6920888,0.81
6924573,0.75
6934833,0.88
6937566,0.82
6939805,0.96
6940498,0.85
6951577,0.86
6953301,0.82
6953485,0.88
6955115,0.94
6956661,0.72
6956821,0.91
6957784,0.85
6958427,0.91
6966138,0.81
6970133,0.46
6973336,0.83
6977279,0.68
6987921,0.91
6991714,0.67
6993031,0.71
6993905,0.82
6994934,0.77
7006697,0.54
7010281,0.67
7012350,0.77
7022315,0.84
7024331,0.95
7025115,0.76
7025594,0.83
7025918,0.8
7026134,0.77
7026202,0.4
7027063,0.91
7027641,0.77
7029953,0.79
7033288,0.34
7033628,0.8
7034128,0.79
7037376,0.74
7038020,0.99
7043845,0.77
7044267,0.41
7044846,0.78
7047706,0.83
7048865,0.9
7051022,0.88
7051337,0.88
7053089,0.65
7053116,0.95
7053949,0.93
7054051,0.64
7054114,0.66
7054627,0.75
7054673,0.92
7056058,0.58
7063703,0.81
7064475,0.86
7068130,0.81
7069679,0.76
7070701,0.78
7074789,0.61
7075431,0.74
7076178,0.81
7083259,0.89
7088125,0.92
7091335,0.74
7093099,0.73
7093626,0.87
7094605,0.99
7095684,0.76
7098676,0.75
7108294,0.7
7108538,0.83
7109515,0.92
7111369,0.94
7111731,0.81
7112627,0.96
7113351,0.84
7113966,0.69
7114524,0.63
7124630,0.57
7126453,0.95
7126527,0.84
7127888,0.87
7132329,0.82
7135191,0.73
7140600,0.53
7145948,0.9
7147902,0.63
7152131,0.71
7161086,0.85
7161172,0.84
7161326,0.92
7163201,0.79
7163804,0.94
7174449,0.6
7176995,0.99
7178052,0.77
7181625,0.8
7182054,0.84
7183413,0.84
7191482,0.81
7193912,0.92
7196712,0.74
7206665,0.82
7207033,0.86
7216726,0.85
7219875,0.49
7220525,0.92
7228027,0.97
7239188,0.82
7239730,0.91
7239879,0.74
7245319,0.82
7246678,0.74
7248669,0.86
7249167,0.54
7253069,0.87
7256615,0.97
7272408,0.78
7279754,0.79
7287577,0.95
7292089,0.93
7292203,0.74
7292461,0.79
7292777,0.77
7297667,0.81
7298076,0.87
7301246,0.75
7301383,0.86
7302354,0.99
7310368,0.53
7318222,0.96
7318254,0.62
7321197,0.78
7324823,0.8
7325644,0.9
7327653,0.9
7328113,0.79
7329506,0.82
7330011,0.97
7330089,0.87
7330122,0.8
7341852,0.84
7359515,0.45
7365327,0.88
7367199,0.78
7368673,0.83
7369030,0.85
7369138,0.67
7369502,0.93
7390155,0.91
7390728,0.8
7401321,0.6
7402853,0.53
7403049,0.86
7412476,0.94
7413729,0.96
7421319,0.82
7430769,0.85
7432239,0.81
7434450,0.53
7435061,0.78
7438069,0.84
7448578,0.74
7462239,0.96
7471484,0.42
7475786,0.87
7478857,0.8
7479188,0.7
7481879,0.79
7486942,0.68
7491397,0.83
7493591,0.72
7494656,0.75
7500113,0.9
7501176,0.63
7513008,0.28
7516744,0.65
7516848,0.69
7518154,0.59
7523979,0.91
7535686,0.82
7539797,0.98
7546156,0.85
7547327,0.75
7547752,0.72
7548858,0.88
7556469,0.82
7558765,0.96
7559466,0.97
7578396,0.83
7580556,0.47
7582123,0.91
7583134,0.46
7583961,0.77
7584892,0.54
7589478,0.97
7598088,0.76
7600332,0.76
7602169,0.85
7602269,0.87
7603270,0.92
7610557,0.87
7612225,0.94
7618513,0.55
7619768,0.87
7633284,0.31
7635114,0.71
7636839,0.61
7639521,0.88
7650803,0.62
7651945,0.63
7652310,0.69
7658921,0.74
7663332,0.63
7673693,0.71
7673835,0.74
7674840,0.85
7676538,0.49
7677054,0.51
7679843,0.88
7679929,0.85
7680829,0.88
7681257,0.85
7691538,0.79
7692882,0.82
7698799,0.56
7699251,0.59
7701543,0.84
7709142,0.61
7712600,0.73
7712843,0.41
7713717,0.71
7713898,0.7
7714064,0.42
7716459,0.98
7724709,0.75
7727076,0.62
7728307,0.56
7730121,0.82
7731691,0.79
7733682,0.79
7734057,0.74
7741348,0.8
7743150,0.9
7746501,0.99
7747861,0.87
7749728,0.97
7761048,0.88
7763317,0.35
7763332,0.75
7764295,0.88
7769633,0.58
7774769,0.91
7775667,0.75
7775898,0.42
7788230,0.69
7789511,0.98
7797964,0.95
7801139,0.75
7804061,0.82
7807833,0.88
7809205,0.88
7810199,0.89
7822189,0.77
7827790,0.96
7834160,0.84
7835351,0.96
7838721,0.74
7840014,0.8
7842840,0.51
7856197,0.99
7858563,0.68
7858932,0.73
7859654,0.88
7860202,0.75
7860338,0.75
7860380,0.78
7872008,0.89
7872165,0.9
7872525,0.92
7872648,0.72
7873201,0.87
7873235,0.83
7873574,0.86
7873957,0.8
7875473,0.52
7881333,0.64
7885520,0.77
7887415,0.77
7899556,0.71
7901417,0.87
7911486,0.71
7912118,0.96
7912610,0.97
7916359,0.84
7916554,0.6
7917307,0.75
7917636,0.68
7917938,0.94
7921570,0.74
7927697,0.71
7929258,0.8
7931005,0.78
7932311,0.72
7932941,0.63
7933723,0.83
7936342,0.91
7936491,0.73
7936526,0.63
7938130,0.78
7938604,0.77
7949911,0.91
7951258,0.5
7956313,0.84
7965463,0.87
7966411,0.79
7966751,0.65
7968592,0.56
7973102,0.87
7986252,0.62
7988085,0.81
7989551,0.89
7989703,0.79
7999412,0.8
8001458,0.82
8010237,0.92
8010819,0.91
8014842,0.75
8016701,0.85
8028499,0.85
8031392,0.94
8049895,0.97
8049960,0.79
8050424,0.81
8050528,0.78
8053240,0.36
8053698,0.64
8071593,0.83
8079065,0.83
8091380,0.34
8098097,0.61
8099184,0.99
8114491,0.71
8118622,0.68
8118940,0.67
8126630,0.5
8131801,0.75
8133056,0.92
8134589,0.79
8137800,0.84
8150048,0.85
8150292,0.82
8153381,0.85
8173136,0.86
8173540,0.66
8173710,0.88
8187499,0.91
8191217,0.4
8195595,0.77
8205954,0.82
8206016,0.78
8210512,0.96
8212527,0.84
8226634,0.81
8237869,0.79
8238735,0.73
8238835,0.7
8239154,0.84
8249642,0.54
8252104,0.88
8254293,0.89
8256453,0.41
8271489,0.85
8272028,0.81
8273070,0.8
8276243,0.89
8277047,0.51
8288471,0.73
8293824,0.77
8295439,0.81
8308935,0.53
8309118,0.83
8319809,0.92
8320116,0.98
8320722,0.82
8322106,0.73
8322430,0.78
8327432,0.55
8336839,0.76
8341174,0.93
8341614,0.7
8351461,0.52
8353975,0.34
8355488,0.85
8355810,0.55
8356680,0.82
8370787,0.68
8371276,0.78
8383293,0.82
8386278,0.93
8391007,0.83
8391219,0.8
8405357,0.79
8416353,0.96
8420453,0.87
8423376,0.88
8427466,0.83
8428255,0.97
8429321,0.83
8434517,0.8
8439515,0.74
8453138,0.74
8459268,0.78
8461590,0.77
8465799,0.88
8470134,0.84
8473445,0.88
8482102,0.85
8502841,0.96
8503877,0.61
8506777,0.86
8515453,0.54
8517432,0.96
8534444,0.68
8540423,0.83
8541289,0.62
8541704,0.77
8545669,0.7
8546395,0.68
8547080,0.86
8556102,0.92
8558636,0.92
8566821,0.71
8570231,0.55
8575961,0.38
8594608,0.88
8605956,0.95
8615073,0.77
8615301,0.56
8616836,0.88
8626281,0.77
8629757,0.71
8634098,0.81
8650728,0.9
8650822,0.92
8652773,0.91
8653596,0.88
8656505,0.79
8669055,0.8
8672239,0.84
8685139,0.81
8686454,0.92
8689315,0.65
8697713,0.82
8721425,0.72
8721479,0.84
8736262,0.78
8736944,0.79
8740736,0.8
8743634,0.77
8756013,0.7
8760268,0.47
8760412,0.79
8760773,0.86
8761993,0.79
8770895,0.95
8776223,0.85
8778300,0.82
8778656,0.96
8780405,0.91
8782109,0.82
8802669,0.87
8810194,0.58
8826123,0.99
8846038,0.85
8848038,0.72
8882614,0.59
8885819,0.73
8888225,0.2
8900687,0.76
8907149,0.84
8932848,0.93
8934727,0.89
8935357,0.81
8941830,0.76
8953011,0.86
8956730,0.81
8964227,0.51
8967384,0.69
8967912,0.77
8971754,0.98
8972905,0.78
8986804,0.99
8987873,0.45
8988016,0.82
8990841,0.86
9006724,0.88
9031669,0.81
9046022,0.75
9046400,0.81
9049654,0.92
9050846,0.88
9056413,0.77
9072036,0.84
9074376,0.89
9077190,0.97
9078666,0.53
9079462,0.95
9101215,0.87
9126561,0.57
9129567,0.87
9139993,0.79
9146137,0.96
9151259,0.91
9154864,0.75
9156598,0.77
9165295,0.82
9189062,0.82
9193560,0.69
9194415,0.91
9227850,0.11
9229642,0.82
9231962,0.87
9232477,0.78
9234677,0.74
9235120,0.8
9235345,0.69
9235974,0.92
9239375,0.94
9251989,0.82
9260908,0.64
9261177,0.02
9272530,0.78
9282702,0.9
9294851,0.92
9295152,0.97
9295372,0.78
9296362,0.91
9297752,0.94
9301794,0.73
9307587,0.85
9309637,0.82
9311958,0.79
9315705,0.82
9318001,0.8
9318501,0.76
9319614,0.64
9330322,0.97
9331373,0.71
9331921,0.83
9341429,0.95
9342514,0.84
9370518,0.88
9382997,0.79
9383507,0.89
9392169,0.93
9406020,0.64
9428385,0.71
9430717,0.93
9434177,0.98
9448927,0.83
9450480,0.34
9453756,0.89
9461816,0.77
9477639,0.6
9477844,0.85
9484988,0.25
9490187,0.96
9495542,0.76
9495914,0.52
9496257,0.79
9496400,0.85
9499809,0.81
9506054,0.87
9515819,0.87
9522855,0.93
9524355,0.76
9525813,0.92
9531833,0.27
9532490,0.77
9533778,0.78
9543487,0.46
9544561,0.96
9547629,0.87
9547823,0.31
9558814,0.86
9559386,0.81
9562576,0.93
9562945,0.81
9565669,0.95
9575642,0.86
9576150,0.85
9576490,0.8
9579161,0.72
9586519,0.64
9587579,0.83
9592923,0.83
9604978,0.86
9608331,0.86
9608474,0.84
9613965,0.77
9616935,0.69
9617004,0.78
9623570,0.84
9625671,0.74
9626469,0.83
9633662,0.8
9635184,0.78
9635984,0.98
9636681,0.86
9658742,0.93
9669076,0.81
9670752,0.96
9674122,0.73
9676599,0.8
9678743,0.83
9683357,0.75
9683595,0.81
9684392,0.94
9684449,0.82
9693817,0.32
9705970,0.0
9715990,0.69
9716107,0.95
9716578,0.85
9717275,0.92
9718427,0.87
9719510,0.68
9728369,0.82
9729698,0.53
9730516,0.67
9735238,0.74
9735300,0.67
9739179,0.76
9747934,0.9
9750770,0.73
9751085,0.83
9751756,0.68
9752238,0.73
9752458,0.7
9752792,0.72
9756835,0.8
9759024,0.76
9759309,0.9
9759922,0.85
9759940,0.66
9761890,0.95
9772086,0.67
9773230,0.92
9790128,0.67
9807529,0.64
9807916,0.77
9810956,0.82
9818875,0.91
9821219,0.93
9824726,0.6
9825160,0.89
9825742,0.79
9827788,0.76
9828303,0.56
9831528,0.67
9842889,0.7
9845157,0.49
9846617,0.79
9860116,0.56
9863685,0.37
9864299,0.67
9864534,0.74
9865134,0.91
9866240,0.86
9867831,0.83
9877141,0.83
9877649,0.93
9879224,0.85
9888402,0.58
9901027,0.74
9905358,0.8
9918337,0.74
9918614,0.6
9921186,0.81
9925595,0.85
9969830,0.83
9974010,0.83
9974111,0.79
9983766,0.97
9994521,0.95
9997841,0.61
10014419,0.59
10019460,0.77
10042303,0.69
10049494,0.0
10057041,0.94
10059956,0.99
10067906,0.82
10070337,0.92
10071222,0.8
10072094,0.69
10084933,0.78
10086166,0.9
10096536,0.7
10105366,0.66
10106378,0.76
10106814,0.76
10114115,0.97
10114935,0.93
10115512,0.93
10120321,0.88
10121791,0.83
10124234,0.46
10124328,0.51
10125034,0.94
10135845,0.36
10140286,0.78
10141898,0.84
10151474,0.96
10154710,0.43
10154874,0.88
10156168,0.78
10173733,0.91
10187037,0.6
10193033,0.89
10193915,0.68
10194076,0.78
10209071,0.86
10212840,0.9
10222754,0.79
10231101,0.85
10243851,0.87
10246357,0.78
10247268,0.63
10247936,0.66
10248090,0.69
10248554,0.8
10249154,0.64
10249233,0.71
10249477,0.91
10249600,0.66
10249684,0.74
10249922,0.58
10253504,0.79
10266141,0.84
10282546,0.79
10288628,0.81
10293648,0.78
10294984,0.91
10309309,0.67
10313948,0.86
10320806,0.77
10339744,0.98
10340183,0.71
10343890,0.79
10350830,0.73
10386600,0.87
10386814,0.89
10392010,0.83
10392898,0.82
10393310,0.87
10406485,0.89
10408774,0.93
10412695,0.84
10428248,0.22
10469557,0.84
10472911,0.86
10475789,0.96
10495242,0.92
10498154,0.82
10498422,0.92
10501253,0.61
10516632,0.8
10522052,0.81
10523480,0.81
10523481,0.69
10526539,0.85
10535844,0.81
10541223,0.84
10548951,0.77
10549820,0.56
10551641,0.84
10593060,0.79
10598712,0.82
10607122,0.84
10607376,0.81
10608261,0.44
10618317,0.94
10619943,0.85
10624032,0.92
10633629,0.71
10646501,0.75
10650128,0.84
10655713,0.57
10660530,0.84
10670068,0.9
10675632,0.94
10677983,0.62
10681011,0.88
10687032,0.63
10687190,0.85
10691088,0.58
10700882,0.8
10701073,0.83
10719537,0.76
10719890,0.62
10720871,0.7
10721076,0.76
10747419,0.79
10749631,0.76
10751000,0.77
10756434,0.92
10774053,0.86
10784626,0.84
10786475,0.96
10787516,0.92
10788954,0.86
10791293,0.85
10805318,0.93
10805397,0.92
10811008,0.81
10812124,0.65
10823532,0.9
10840282,0.85
10841617,0.88
10851687,0.94
10853135,0.87
10864169,0.63
10867374,0.64
10875136,0.59
10879748,0.79
10922780,0.87
10924322,0.83
10926633,0.85
10929677,0.82
10937741,0.83
10942826,0.89
10945810,0.43
10946286,0.96
10958212,0.96
10970111,0.68
10992078,0.72
10994919,0.6
11004627,0.86
11007558,0.82
11007944,0.7
11009319,0.83
11022785,0.84
11031880,0.98
11042151,0.85
11058715,0.97
11060544,0.89
11067277,0.69
11070741,0.7
11070773,0.81
11079631,0.92
11080838,0.83
11083919,0.5
11084751,0.89
11095101,0.86
11096725,0.93
11102652,0.88
11103657,0.82
11117632,0.75
11121115,0.83
11123445,0.76
11124712,0.41
11125104,0.67
11135880,0.82
11147303,0.88
11163109,0.74
11165175,0.84
11168201,0.8
11192626,0.85
11202679,0.78
11207279,0.87
11209639,0.87
11209805,0.81
11220512,0.77
11221319,0.8
11225180,0.79
11226618,0.9
11229005,0.78
11235238,0.86
11238363,0.83
11239943,0.78
11242550,0.75
11243817,0.81
11244512,0.62
11244694,0.71
11253014,0.75
11260423,0.85
11261229,0.75
11261371,0.72
11268769,0.71
11268777,0.57
11270384,0.84
11271448,0.96
11279075,0.84
11279304,0.85
11285619,0.66
11297662,0.96
11298115,0.68
11301534,0.77
11302460,0.79
11313499,0.89
11317966,0.79
11318131,0.79
11322792,0.87
11324869,0.7
11341815,0.9
11343641,0.72
11361297,0.87
11361362,0.74
11372070,0.9
11376846,0.93
11383887,0.88
11391372,0.82
11393844,0.84
11401593,0.9
11413241,0.44
11421527,0.81
11427629,0.96
11431453,0.77
11433372,0.87
11438453,0.78
11441600,0.74
11443229,0.96
11458215,0.91
11460693,0.76
11462549,0.83
11480180,0.75
11488432,0.73
11506531,0.71
11515667,0.65
11520372,0.43
11533848,0.9
11548616,0.76
11550687,0.63
11555719,0.85
11564054,0.92
11573968,0.77
11575466,0.81
11583915,0.65
11587559,0.64
11588321,0.73
11591486,0.99
11592311,0.95
11594529,0.73
11609689,0.61
11610017,0.41
11623936,0.78
11624771,0.91
11625716,0.91
11633684,0.6
11635646,0.95
11637966,0.66
11638140,0.87
11638654,0.59
11640237,0.85
11641558,0.86
11648181,0.88
11649703,0.9
11651385,0.56
11658120,0.9
11674218,0.93
11675421,0.69
11677580,0.85
11678924,0.77
11679350,0.84
11688698,0.72
11690143,0.54
11690168,0.9
11698106,0.79
11698437,0.72
11698563,0.79
11699928,0.79
11700232,0.79
11712825,0.58
11713524,0.97
11718611,0.78
11720018,0.79
11720805,0.88
11723994,0.81
11733971,0.8
11734857,0.84
11735427,0.88
11736165,0.78
11738234,0.84
11743123,0.78
11753958,0.9
11755970,0.82
11759175,0.75
11768875,0.85
11770353,0.84
11787722,0.87
11789043,0.41
11792715,0.92
11802806,0.85
11809503,0.55
11812604,0.75
11827676,0.91
11828623,0.9
11832145,0.86
11841673,0.84
11841761,0.5
11842984,0.9
11847848,0.74
11849199,0.91
11851708,0.83
11859312,0.53
11861593,0.26
11861906,0.86
11868891,0.85
11871399,0.32
11872244,0.74
11887721,0.73
11893245,0.72
11901539,0.8
11902153,0.64
11906047,0.73
11908666,0.88
11910245,0.93
11912135,0.62
11922799,0.8
11928058,0.88
11928520,0.94
11931262,0.8
11943375,0.67
11944181,0.73
11944311,0.74
11950920,0.88
11958846,0.84
11983579,0.78
11985579,0.85
11991308,0.92
11999246,0.88
11999256,0.76
12001356,0.56
12002073,0.77
12019119,0.81
12025926,0.82
12032855,0.84
12038812,0.91
12039727,0.43
12040190,0.84
12044153,0.79
12053350,0.75
12053960,0.74
12056620,0.13
12056743,0.75
12061970,0.8
12062225,0.72
12064625,0.84
12067676,0.85
12068731,0.98
12071567,0.96
12073416,0.49
12079150,0.9
12080044,0.82
12083773,0.8
12085004,0.8
12092909,0.9
12098501,0.9
12103273,0.74
12106523,0.57
12115883,0.97
12123490,0.8
12123570,0.78
12124494,0.81
12127911,0.57
12129574,0.84
12147967,0.86
12151689,0.77
12154745,0.85
12155400,0.98
12156919,0.82
12156952,0.92
12157383,0.42
12157772,0.82
12170016,0.92
12175162,0.9
12187792,0.54
12190930,0.79
12205428,0.81
12207102,0.77
12208482,0.86
12209150,0.84
12209213,0.73
12210228,0.74
12213507,0.77
12219298,0.93
12224371,0.81
12227956,0.77
12231211,0.71
12232822,0.84
12234465,0.62
12243222,0.79
12246555,0.83
12253483,0.94
12256183,0.76
12265070,0.94
12272235,0.81
12285968,0.76
12289133,0.72
12290314,0.82
12293698,0.67
12304783,0.83
12307356,0.44
12309358,0.91
12309629,0.88
12309633,0.8
12309772,0.74
12318667,0.82
12321012,0.8
12321367,0.93
12324255,0.87
12331691,0.78
12336968,0.86
12343679,0.64
12345888,0.88
12354359,0.72
12363746,0.78
12379483,0.75
12382195,0.82
12384157,0.93
12384495,0.88
12391067,0.85
12394667,0.91
12402289,0.92
12406747,0.79
12409422,0.87
12421106,0.71
12421456,0.71
12422698,0.61
12423800,0.79
12427243,0.88
12435607,0.67
12446620,0.85
12448135,0.86
12449836,0.82
12453891,0.82
12454490,0.85
12461288,0.9
12462449,0.64
12468378,0.8
12469233,0.83
12470149,0.91
12485462,0.83
12490989,0.86
12491241,0.93
12496581,0.84
12500432,0.72
12513336,0.92
12514980,0.71
12517927,0.71
12522460,0.87
12522873,0.92
12531782,0.67
12534898,0.89
12540799,0.59
12540888,0.93
12541588,0.66
12542874,0.93
12543138,0.83
12545764,-0.52
12548574,0.52
12556850,0.91
12558951,0.83
12561247,0.82
12562198,0.73
12562419,0.78
12565735,0.77
12567333,0.81
12567415,0.68
12583311,0.95
12586974,0.81
12589422,0.83
12600642,0.91
12601044,0.84
12603779,0.91
12604369,0.86
12606939,0.86
12610313,0.8
12611121,0.83
12615150,0.81
12622496,0.98
12622930,0.95
12649297,0.82
12654056,0.8
12654992,0.66
12667659,0.91
12686160,0.81
12703333,0.42
12707675,0.73
12712286,0.88
12713919,0.73
12728177,0.78
12731078,0.92
12731573,0.76
12732164,0.61
12742291,0.82
12751687,0.88
12754079,0.84
12757761,0.94
12761296,0.89
12761302,0.66
12761343,0.81
12762068,0.64
12763205,0.93
12772089,0.7
12780129,0.9
12783812,0.83
12783848,0.86
12785256,0.87
12789556,0.96
12791718,0.63
12792917,0.71
12796693,0.72
12797045,0.77
12802202,0.54
12805655,0.62
12812834,0.9
12815958,0.74
12824971,0.77
12826560,0.74
12826914,0.79
12829633,0.78
12832568,0.89
12834205,0.62
12842526,0.84
12847496,0.96
12847514,0.87
12851291,0.93
12853613,0.78
12853918,0.89
12855776,0.81
12866623,0.66
12873801,0.75
12884771,0.86
12888527,0.64
12891524,0.69
12896632,0.81
12898321,0.84
12899387,0.86
12901723,0.82
12904571,0.96
12906758,0.85
12908495,0.79
12911082,0.63
12911815,0.66
12912078,0.69
12917563,0.74
12917920,0.85
12919114,0.81
12925681,0.91
12932366,0.72
12943889,0.63
12948628,0.92
12950843,0.92
12952602,0.86
12955428,0.83
12955807,0.92
12962858,0.86
12967956,0.48
12980825,0.89
12982204,0.73
12983337,0.89
12984425,0.72
12985286,0.37
12986692,0.91
12989880,0.86
12990088,0.8
12990267,0.77
12990942,0.66
12999726,0.98
13000591,0.79
13007169,0.92
13011572,0.61
13017854,0.87
13018092,0.82
13019764,0.63
13019979,0.95
13026457,0.67
13028872,0.82
13030613,0.84
13035303,0.88
13044092,0.79
13045766,0.83
13055972,0.96
13063013,0.83
13064615,0.95
13078478,0.91
13078791,0.96
13079607,0.77
13083101,0.78
13083421,0.85
13084226,0.71
13090619,0.99
13093588,0.83
13095062,0.91
13095179,0.98
13097532,0.89
13111411,0.76
13111653,0.87
13111792,0.79
13118856,0.88
13120035,0.78
13121978,0.84
13123378,0.72
13127079,0.8
13131513,0.79
13134194,0.72
13136633,0.86
13139555,0.79
13141016,0.88
13141728,0.8
13151442,0.7
13153700,0.88
13155530,0.88
13157169,0.79
13162966,0.78
13165935,0.75
13169424,0.91
13185034,0.74
13188250,0.97
13190241,0.81
13193454,0.77
13200089,0.88
13204345,0.7
13205734,0.75
13208298,0.84
13215741,0.71
13219522,0.81
13219995,0.86
13226219,0.7
13231692,0.86
13238455,0.92
13245575,0.88
13249281,0.79
13250283,0.75
13250351,0.73
13250745,0.44
13250777,0.76
13258407,0.8
13261213,0.88
13262699,0.78
13264457,0.89
13264604,0.87
13265152,0.73
13267812,0.78
13274735,0.8
13276119,0.82
13279451,0.84
13282631,0.85
13284025,0.83
13285391,0.75
13286800,0.88
13297246,0.83
13298026,0.95
13299867,0.84
13300093,0.45
13304655,0.55
13312637,0.61
13313258,0.81
13317612,0.87
13322381,0.8
13328946,0.61
13329586,0.34
13332196,0.84
13332789,0.81
13343394,0.72
13346084,0.41
13350002,0.74
13355749,0.88
13355882,0.52
13356992,0.79
13357654,0.81
13358432,0.73
13361775,0.9
13361855,0.8
13367412,0.69
13369123,0.86
13369241,0.88
13370172,0.82
13370813,0.66
13372854,0.88
13374069,0.88
13376406,0.96
13376682,0.82
13378290,0.83
13378611,0.79
13379170,0.65
13384923,0.86
13390040,0.97
13396760,0.87
13396981,0.68
13397541,0.8
13399382,0.69
13407187,0.98
13408145,0.83
13410166,0.75
13411158,0.33
13413180,0.74
13414089,0.91
13416050,0.74
13416108,0.82
13416413,0.85
13417269,0.83
13417473,0.76
13418530,0.93
13421275,0.48
13427091,0.9
13428742,0.77
13429306,0.93
13430984,0.76
13432525,0.87
13433385,0.55
13435146,0.73
13435322,0.92
13435785,0.74
13436990,0.89
13442888,0.73
13445857,0.83
13446424,0.46
13450749,0.81
13459852,0.78
13465029,0.92
13466201,0.81
13467418,0.83
13476193,0.73
13477587,0.7
13479493,0.87
13481151,0.65
13489095,0.87
13494977,0.68
13495822,0.74
13496179,0.58
13496588,0.72
13500820,0.75
13507026,0.96
13507247,0.84
13507324,0.89
13510011,0.6
13515991,0.77
13523146,0.78
13525164,0.81
13525362,0.53
13528474,0.94
13528484,0.96
13528522,0.89
13532029,0.82
13532558,0.82
13533444,0.69
13534060,0.83
13540340,0.97
13545715,0.59
13548199,0.96
13549446,0.61
13550701,0.87
13557596,0.57
13558941,0.82
13560521,0.85
13564269,0.85
13564631,0.88
13571658,0.89
13574378,0.89
13575371,0.67
13601421,0.78
13601638,0.77
13605154,0.85
13606952,0.85
13607164,0.79
13615006,0.74
13615924,0.79
13617271,0.72
13620049,0.97
13621955,0.82
13624021,0.67
13624586,0.68
13624788,0.84
13625405,0.61
13637893,0.77
13638221,0.69
13638441,0.85
13642243,0.82
13642694,0.85
13644463,0.79
